borrower_id,checkpoint_frac,avg_balance_inr,cheque_bounce_rate,gst_ontime_filing_ratio,trend_indicator
MSME-00323,0.25,346356.98175925924,0.03508771929824561,0.2222222222222222,9.352530541012216
MSME-00324,0.25,1701280.6219651164,0.004405286343612335,0.8888888888888888,51.26243455497382
MSME-00325,0.25,767122.6994796747,0.002857142857142857,1.0,60.89921465968587
MSME-00326,0.25,3563135.8181687607,0.016051364365971106,0.6666666666666666,40.94328097731239
MSME-00327,0.25,3036401.3349643494,0.016129032258064516,0.6666666666666666,37.73494764397906
MSME-00328,0.25,3788745.974206501,0.020761245674740483,,43.125
MSME-00329,0.25,2274523.1992194275,0.017964071856287425,0.5555555555555556,30.012216404886562
MSME-00330,0.25,3143934.8412056738,0.02666666666666667,0.1111111111111111,24.027486910994764
MSME-00331,0.25,2522911.898965102,0.04821802935010482,0.5555555555555556,23.720549738219898
MSME-00332,0.25,264279.1215384616,0.0,0.0,34.718150087260035
MSME-00333,0.25,4359161.850298054,0.0021321961620469083,1.0,79.81588132635254
MSME-00334,0.25,3334410.6296558315,0.015254237288135594,0.6666666666666666,40.19328097731239
MSME-00335,0.25,-15364.270357142857,0.06756756756756757,0.3333333333333333,3.163394415357766
MSME-00336,0.25,5239960.247458033,0.006376195536663124,1.0,71.9825479930192
MSME-00337,0.25,5463082.473732857,0.0032085561497326204,1.0,80.1075479930192
MSME-00338,0.25,2698030.3003344485,0.006201550387596899,1.0,61.39921465968587
MSME-00339,0.25,5755148.997952382,0.00322234156820623,0.8888888888888888,72.5541012216405
MSME-00340,0.25,838782.3862244899,0.01818181818181818,0.7777777777777778,30.68760907504363
MSME-00341,0.25,307349.7175111111,0.004032258064516129,1.0,54.27421465968587
MSME-00342,0.25,123665.9552161383,0.02,0.6666666666666666,21.026614310645723
MSME-00343,0.25,1793433.4561153846,0.034482758620689655,0.1111111111111111,15.944153577661432
MSME-00344,0.25,3554137.5939499997,0.05251141552511415,0.6666666666666666,31.193280977312394
MSME-00345,0.25,1635427.4177149876,0.006382978723404255,1.0,56.06588132635253
MSME-00346,0.25,6545892.613405173,0.005605381165919282,1.0,77.31588132635254
MSME-00347,0.25,1461061.0926034711,0.012376237623762377,0.8888888888888888,42.80410122164049
MSME-00348,0.25,306016.9740384616,0.03333333333333333,0.0,8.384816753926701
MSME-00349,0.25,4924328.484179105,0.0022701475595913734,1.0,80.7325479930192
MSME-00350,0.25,2996753.078140351,0.03966597077244259,,29.875
MSME-00351,0.25,7051242.273365098,0.003355704697986577,1.0,82.81588132635254
MSME-00352,0.25,982472.5774516697,0.04451038575667656,0.5555555555555556,18.42888307155323
MSME-00353,0.25,7616265.494726631,0.004343105320304018,1.0,81.64921465968587
MSME-00354,0.25,401678.0849094567,0.0035087719298245615,0.8888888888888888,46.97076788830716
MSME-00355,0.25,514935.6940281031,0.030042918454935622,0.6666666666666666,21.943280977312394
MSME-00356,0.25,5774970.303257142,0.0041928721174004195,0.8888888888888888,70.0541012216405
MSME-00357,0.25,4397892.729457794,0.002331002331002331,1.0,78.39921465968587
MSME-00358,0.25,5549959.587827117,0.004352557127312296,0.7777777777777778,63.27094240837696
MSME-00359,0.25,47066619.25905363,0.005917159763313609,1.0,80.39921465968587
MSME-00360,0.25,4219251.055022583,0.017915309446254073,0.5555555555555556,39.42888307155323
MSME-00361,0.25,6711720.806383874,0.004439511653718091,1.0,79.7325479930192
MSME-00362,0.25,2996232.2949818624,0.013888888888888888,0.6666666666666666,39.60994764397906
MSME-00363,0.25,160922.74924242427,0.06756756756756757,,2.8125
MSME-00364,0.25,353770.4385106383,0.004784688995215311,0.6666666666666666,35.026614310645726
MSME-00365,0.25,858918.8094467496,0.002347417840375587,1.0,62.39921465968587
MSME-00366,0.25,157154.10441666664,0.044444444444444446,0.6666666666666666,15.69328097731239
MSME-00367,0.25,2201760.3686235957,0.04040404040404041,0.2222222222222222,17.352530541012218
MSME-00368,0.25,1551548.531054131,0.010398613518197574,1.0,52.81588132635253
MSME-00369,0.25,3287767.9013607986,0.033936651583710405,0.2222222222222222,23.852530541012214
MSME-00370,0.25,5728283.118076463,0.001088139281828074,1.0,86.39921465968587
MSME-00371,0.25,2076134.3879363716,0.003003003003003003,1.0,66.19088132635254
MSME-00372,0.25,17513613.96423077,0.03164556962025317,1.0,66.31588132635254
MSME-00373,0.25,2959175.3338414095,0.009433962264150943,1.0,59.14921465968587
MSME-00374,0.25,630.9300641025661,0.01098901098901099,0.5555555555555556,22.928883071553226
MSME-00375,0.25,2009170.832581081,0.012690355329949238,0.6666666666666666,35.85994764397906
MSME-00376,0.25,1760733.949155673,0.016203703703703703,,31.5
MSME-00377,0.25,3020892.37082658,0.0014577259475218659,0.5555555555555556,53.512216404886566
MSME-00378,0.25,5410117.921067074,0.002190580503833516,1.0,83.14921465968587
MSME-00379,0.25,5255988.407280859,0.0074866310160427805,1.0,70.81588132635254
MSME-00380,0.25,3882212.224116938,0.005494505494505495,1.0,69.14921465968587
MSME-00381,0.25,509434.6856338028,0.025,,17.875
MSME-00382,0.25,6171429.514432497,0.0053590568060021436,0.8888888888888888,68.5541012216405
MSME-00383,0.25,6473090.985436893,0.005574136008918618,1.0,77.31588132635254
MSME-00384,0.25,1297485.2319088317,0.002577319587628866,1.0,63.89921465968587
MSME-00385,0.25,4584597.04088646,0.003205128205128205,,73.5
MSME-00386,0.25,3676750.561276332,0.04772727272727273,0.3333333333333333,24.455061082024432
MSME-00387,0.25,6673522.112740358,0.0041797283176593526,0.8888888888888888,72.22076788830715
MSME-00388,0.25,203019.2970886076,0.03260869565217391,0.6666666666666666,18.44328097731239
MSME-00389,0.25,3340707.2049475755,0.0034482758620689655,0.8888888888888888,61.26243455497382
MSME-00390,0.25,808523.892044293,0.01818181818181818,0.7777777777777778,30.520942408376964
MSME-00391,0.25,891946.0823489933,0.0024875621890547263,0.8888888888888888,53.80410122164049
MSME-00392,0.25,516823.43054421764,0.00872093023255814,0.7777777777777778,35.27094240837696
MSME-00393,0.25,2854737.1919075144,0.031914893617021274,0.0,20.884816753926703
MSME-00394,0.25,3387031.6779156625,0.06823027718550106,0.4444444444444444,22.62478184991274
MSME-00395,0.25,7185780.593043477,0.04716981132075472,,50.0
MSME-00396,0.25,2710563.450363467,0.0033783783783783786,0.6666666666666666,49.19328097731239
MSME-00397,0.25,4992654.417952469,0.005500550055005501,1.0,73.02421465968587
MSME-00398,0.25,5435504.813140054,0.013605442176870748,0.7777777777777778,53.93760907504363
MSME-00399,0.25,6335462.970364614,0.006578947368421052,0.8888888888888888,66.47076788830715
MSME-00400,0.25,1377327.7615082383,0.008849557522123894,0.6666666666666666,35.69328097731239
MSME-00001,0.5,2169172.1984964535,0.016817593790426907,0.2777777777777778,19.896160558464224
MSME-00002,0.5,10685080.36703726,0.006024096385542169,0.9444444444444444,69.10493019197207
MSME-00003,0.5,2662290.372076309,0.04084967320261438,0.3888888888888889,16.165357766143106
MSME-00004,0.5,413218.3164181287,0.015625,0.7777777777777778,28.282722513089002
MSME-00005,0.5,11589204.16760143,0.004262120404901438,1.0,81.42975567190227
MSME-00006,0.5,12714823.519274672,0.003794037940379404,1.0,85.42975567190227
MSME-00007,0.5,4925639.36544298,0.01045016077170418,0.7777777777777778,44.86605584642234
MSME-00008,0.5,10146915.370977964,0.0005461496450027307,0.8888888888888888,77.08944153577661
MSME-00009,0.5,6347178.67244647,0.016653449643140365,0.6666666666666666,38.895724258289704
MSME-00010,0.5,958721.1748058252,0.052083333333333336,0.4444444444444444,10.061518324607329
MSME-00011,0.5,11290030.310456214,0.00273224043715847,0.9444444444444444,80.39659685863874
MSME-00012,0.5,12152060.122039298,0.002696871628910464,1.0,87.92975567190227
MSME-00013,0.5,1588181.6445110026,0.04520396912899669,0.5555555555555556,16.655322862129143
MSME-00014,0.5,8429231.04622684,0.01839464882943144,0.5555555555555556,38.90532286212915
MSME-00015,0.5,48432634.58655737,0.0,1.0,96.7630890052356
MSME-00016,0.5,5057460.428482802,0.04039301310043668,0.5555555555555556,26.48865619546248
MSME-00017,0.5,804542.0794642858,0.04054054054054054,0.3888888888888889,11.12369109947644
MSME-00018,0.5,6980091.263576676,0.02159468438538206,0.5555555555555556,33.738656195462475
MSME-00019,0.5,5247453.340472009,0.020750988142292492,0.7222222222222222,35.89485165794066
MSME-00020,0.5,1695712.5429542644,0.0055248618784530384,1.0,57.096422338568935
MSME-00021,0.5,12282077.567818074,0.003205128205128205,1.0,86.7630890052356
MSME-00022,0.5,762037.2852631579,0.012315270935960592,,27.25
MSME-00023,0.5,8091997.96315963,0.0035231943628890195,0.8333333333333334,65.1823734729494
MSME-00024,0.5,6491133.954800367,0.014574898785425101,0.6666666666666666,41.56239092495637
MSME-00025,0.5,3789576.300036254,0.036170212765957444,0.3333333333333333,19.836387434554975
MSME-00026,0.5,340645.00017182133,0.0,1.0,65.67975567190227
MSME-00027,0.5,7128227.954800358,0.013821138211382113,0.8333333333333334,49.93237347294939
MSME-00028,0.5,7667814.953778367,0.0020435967302452314,1.0,81.92975567190227
MSME-00029,0.5,78827.7411,0.024390243902439025,0.5555555555555556,14.988656195462477
MSME-00030,0.5,7410306.771478792,0.005427408412483039,0.8888888888888888,60.92277486910995
MSME-00031,0.5,1198015.1840467625,0.011111111111111112,0.7777777777777778,35.866055846422334
MSME-00032,0.5,2629884.376537051,0.020671834625323,0.6111111111111112,25.892670157068064
MSME-00033,0.5,3941932.411994369,0.004166666666666667,0.8888888888888888,56.25610820244328
MSME-00034,0.5,3872434.5217452836,0.014830508474576272,0.7222222222222222,36.89485165794066
MSME-00035,0.5,4684822.771519886,0.011513157894736841,0.6666666666666666,39.395724258289704
MSME-00036,0.5,124694.31734767025,0.026143790849673203,0.6666666666666666,18.645724258289704
MSME-00037,0.5,998675.0187039106,0.017475728155339806,0.5,20.63219895287958
MSME-00038,0.5,446863.5090167364,0.04580152671755725,0.3888888888888889,7.8320244328097735
MSME-00039,0.5,13774402.490401853,0.002258610954263128,0.9444444444444444,86.0632635253054
MSME-00040,0.5,5551125.306378205,0.016283524904214558,0.4444444444444444,31.228184991273995
MSME-00041,0.5,10907534.195203835,0.004764425622022234,1.0,78.1380890052356
MSME-00042,0.5,4004243.9763652915,0.011013215859030838,0.6666666666666666,38.645724258289704
MSME-00043,0.5,260859.53679245283,0.016666666666666666,0.5,17.38219895287958
MSME-00044,0.5,39294697.90587209,0.0014204545454545455,1.0,94.92975567190227
MSME-00045,0.5,3473330.4670815184,0.0011947431302270011,0.8888888888888888,63.25610820244328
MSME-00046,0.5,909015.6362827223,0.05,0.4444444444444444,10.394851657940663
MSME-00047,0.5,1407340.8964285713,0.004405286343612335,0.8888888888888888,49.00610820244328
MSME-00048,0.5,8580732.65812931,0.013449367088607595,0.6111111111111112,45.059336823734725
MSME-00049,0.5,12068890.801375808,0.003945885005636978,0.8888888888888888,73.17277486910994
MSME-00050,0.5,429897.8817021277,0.024154589371980676,0.5,15.215532286212914
MSME-00051,0.5,12460233.636976818,0.003923766816143498,0.8888888888888888,74.00610820244329
MSME-00052,0.5,575650.1518790496,0.003787878787878788,0.8888888888888888,48.589441535776615
MSME-00053,0.5,2725009.9513633517,0.045924225028702644,0.5,17.54886561954625
MSME-00054,0.5,774213.1662488888,0.05128205128205128,0.2222222222222222,5.654450261780105
MSME-00055,0.5,10778043.91367956,0.0016474464579901153,0.9444444444444444,81.97993019197207
MSME-00056,0.5,11775148.025234327,0.0016375545851528383,0.8888888888888888,79.00610820244329
MSME-00057,0.5,11306659.623249028,0.01444043321299639,0.6666666666666666,50.22905759162304
MSME-00058,0.5,5296715.192980173,0.032,0.4444444444444444,26.31151832460733
MSME-00059,0.5,1596952.2023071323,0.0012987012987012987,0.9444444444444444,63.56326352530541
MSME-00060,0.5,7162964.718919178,0.013793103448275862,0.8333333333333334,50.09904013961606
MSME-00061,0.5,6589282.996985535,0.016060862214708368,0.6666666666666666,39.895724258289704
MSME-00062,0.5,6228766.565420316,0.011645962732919254,0.7222222222222222,45.14485165794067
MSME-00063,0.5,7104319.163083942,0.015780730897009966,0.3888888888888889,33.66535776614311
MSME-00064,0.5,69047.7425295858,0.015957446808510637,0.6666666666666666,22.06239092495637
MSME-00065,0.5,12743356.809644043,0.004388370817334065,0.8888888888888888,72.92277486910994
MSME-00066,0.5,4688414.052916152,0.04357541899441341,0.2222222222222222,17.987783595113438
MSME-00067,0.5,5553633.328535539,0.05561861520998865,0.4444444444444444,21.144851657940663
MSME-00068,0.5,809856.815823452,0.013986013986013986,0.6666666666666666,27.81239092495637
MSME-00069,0.5,9421980.545448188,0.00228310502283105,0.9444444444444444,78.0632635253054
MSME-00070,0.5,33298701.032937855,0.003708281829419036,1.0,88.7630890052356
MSME-00071,0.5,18805172.259601388,0.018633540372670808,1.0,71.6380890052356
MSME-00072,0.5,1154498.1757450628,0.0016129032258064516,0.9444444444444444,61.97993019197207
MSME-00073,0.5,4073803.6941592316,0.04836759371221282,0.2222222222222222,15.154450261780106
MSME-00074,0.5,12784740.207058825,0.004095962551199532,0.8888888888888888,74.25610820244329
MSME-00075,0.5,24481.236913580244,0.006968641114982578,0.6111111111111112,26.642670157068064
MSME-00076,0.5,5302972.812107208,0.04555808656036447,0.2222222222222222,19.154450261780106
MSME-00077,0.5,43286628.28007769,0.0,,98.625
MSME-00078,0.5,92464.17373071528,0.004651162790697674,0.9444444444444444,47.89659685863874
MSME-00079,0.5,581284.1570201097,0.01001669449081803,0.7777777777777778,34.11605584642234
MSME-00080,0.5,5180579.959717813,0.012087026591458501,0.8333333333333334,46.93237347294939
MSME-00081,0.5,1075949.1121491876,0.005502063273727648,0.8888888888888888,45.17277486910995
MSME-00082,0.5,8304626.517929951,0.019834710743801654,0.6111111111111112,39.476003490401396
MSME-00083,0.5,3087110.6327849664,0.04422869471413161,0.5,19.54886561954625
MSME-00084,0.5,10325293.527581638,0.0016629711751662971,1.0,86.09642233856893
MSME-00085,0.5,5357343.875709236,0.003189792663476874,1.0,74.09642233856893
MSME-00086,0.5,11782412.002488688,0.002771618625277162,1.0,86.34642233856893
MSME-00087,0.5,11183559.79137442,0.0022598870056497176,0.9444444444444444,81.22993019197207
MSME-00088,0.5,3054619.9499999997,0.0010515247108307045,0.9444444444444444,67.72993019197207
MSME-00089,0.5,13416838.738650722,0.0048543689320388345,0.9444444444444444,77.14659685863874
MSME-00090,0.5,7408273.597956642,0.014964788732394365,0.8333333333333334,49.68237347294939
MSME-00091,0.5,13996440.400342217,0.0016806722689075631,0.8888888888888888,82.42277486910994
MSME-00092,0.5,4256298.485930949,0.03923766816143498,0.3333333333333333,19.50305410122164
MSME-00093,0.5,4690127.566824096,0.0043859649122807015,0.8888888888888888,56.839441535776615
MSME-00094,0.5,833357.3050828158,0.003663003663003663,0.8888888888888888,50.54777486910995
MSME-00095,0.5,4964755.682347418,0.012396694214876033,0.6666666666666666,39.395724258289704
MSME-00096,0.5,70880.79808411216,0.047058823529411764,0.6111111111111112,11.476003490401396
MSME-00097,0.5,36227942.17325531,0.0027548209366391185,0.875,78.90794066317626
MSME-00098,0.5,10180726.47408397,0.007194244604316547,,62.5
MSME-00099,0.5,13106690.752731508,0.0036842105263157894,0.8333333333333334,72.9323734729494
MSME-00100,0.5,921663.3007072692,0.025134649910233394,0.7222222222222222,24.228184991273995
MSME-00101,0.5,4663280.677940379,0.0024154589371980675,0.8888888888888888,62.75610820244328
MSME-00102,0.5,12506871.627076196,0.003745318352059925,1.0,85.5130890052356
MSME-00103,0.5,7641932.284234693,0.0019880715705765406,0.9444444444444444,76.5632635253054
MSME-00104,0.5,12346789.349463476,0.003243243243243243,0.8888888888888888,76.42277486910994
MSME-00105,0.5,5260790.331477477,0.04851157662624035,0.4444444444444444,21.644851657940663
MSME-00106,0.5,8457025.016880147,0.015345268542199489,0.6111111111111112,43.059336823734725
MSME-00107,0.5,7303291.724889706,0.0,0.75,66.47774869109948
MSME-00108,0.5,10425393.89097767,0.0005313496280552603,0.9444444444444444,82.5632635253054
MSME-00109,0.5,9701696.488304598,0.010309278350515464,1.0,70.84642233856893
MSME-00110,0.5,8859580.273421533,0.0037513397642015005,0.9444444444444444,73.89659685863874
MSME-00111,0.5,6024357.1917788675,0.011980830670926517,0.6666666666666666,42.895724258289704
MSME-00112,0.5,787290.1276110124,0.05597579425113464,0.2222222222222222,4.821116928446771
MSME-00113,0.5,832074.3386511628,0.03910614525139665,0.4444444444444444,13.478184991273997
MSME-00114,0.5,-7163.450238726789,0.04017857142857143,0.4444444444444444,9.061518324607329
MSME-00115,0.5,2746566.304302789,0.026845637583892617,0.25,17.293193717277486
MSME-00116,0.5,3695704.2288092272,0.048314606741573035,0.3888888888888889,16.665357766143106
MSME-00117,0.5,8571515.412431538,0.002175095160413268,0.9444444444444444,77.89659685863874
MSME-00118,0.5,7874543.531972811,0.0037981551817688553,0.9444444444444444,71.72993019197207
MSME-00119,0.5,314640.75190426636,0.005434782608695652,1.0,52.179755671902264
MSME-00120,0.5,8022917.527933662,0.019417475728155338,0.7222222222222222,42.728184991274
MSME-00121,0.5,4474449.386987893,0.0008833922261484099,1.0,76.0130890052356
MSME-00122,0.5,4649678.20733173,0.030042918454935622,0.16666666666666666,20.218150087260035
MSME-00123,0.5,3680656.2294717664,0.015233949945593036,0.7222222222222222,36.14485165794066
MSME-00124,0.5,13697982.63315565,0.007272727272727273,1.0,79.17975567190227
MSME-00125,0.5,13189162.808428043,0.0050991501416430595,0.9444444444444444,76.22993019197207
MSME-00126,0.5,1756224.1066570813,0.0012919896640826874,0.9444444444444444,64.0632635253054
MSME-00127,0.5,12642301.216160389,0.002196595277320154,0.8888888888888888,79.50610820244329
MSME-00128,0.5,6341767.352119367,0.05061867266591676,0.3888888888888889,21.998691099476442
MSME-00129,0.5,680847.0771635884,0.015730337078651686,,22.125
MSME-00130,0.5,8504336.597327547,0.0175,0.5,38.21553228621291
MSME-00131,0.5,10855222.045003284,0.004892966360856269,0.9444444444444444,72.0632635253054
MSME-00132,0.5,10928640.06269948,0.0042941492216854536,0.8888888888888888,69.75610820244329
MSME-00133,0.5,13193023.985571556,0.004329004329004329,0.9444444444444444,79.0632635253054
MSME-00134,0.5,20908381.21300905,0.0038314176245210726,1.0,87.34642233856893
MSME-00135,0.5,8036660.96272482,0.01485148514851485,0.6111111111111112,42.89267015706806
MSME-00136,0.5,38944717.64903995,0.007692307692307693,1.0,80.5130890052356
MSME-00137,0.5,6456388.971737589,0.047045951859956234,0.2777777777777778,21.89616055846422
MSME-00138,0.5,3602989.9470117097,0.004897959183673469,0.9444444444444444,57.64659685863874
MSME-00139,0.5,312628.5139278557,0.04377104377104377,0.5555555555555556,12.405322862129145
MSME-00140,0.5,11492622.7686187,0.005558643690939411,0.9444444444444444,71.72993019197207
MSME-00141,0.5,1261980.0970769231,0.0017699115044247787,0.8888888888888888,56.92277486910995
MSME-00142,0.5,444379.30765661254,0.038461538461538464,0.4444444444444444,12.144851657940663
MSME-00143,0.5,339877.4123615819,0.004081632653061225,0.9444444444444444,51.22993019197207
MSME-00144,0.5,12970064.128046317,0.004340748779164406,0.8888888888888888,73.75610820244329
MSME-00145,0.5,2132347.0339894416,0.00558659217877095,0.8888888888888888,47.839441535776615
MSME-00146,0.5,11820264.684908444,0.003146303093864709,0.8888888888888888,75.67277486910994
MSME-00147,0.5,6995651.596463985,0.013757523645743766,0.6111111111111112,41.226003490401396
MSME-00148,0.5,4710831.522793687,0.041357370095440084,0.2777777777777778,19.229493891797556
MSME-00149,0.5,2018992.041360544,0.04400606980273141,0.5555555555555556,18.57198952879581
MSME-00150,0.5,13476230.353973255,0.004915346805024577,1.0,82.17975567190227
MSME-00151,0.5,6806843.67362312,0.018659881255301103,0.7777777777777778,42.19938917975567
MSME-00152,0.5,8025029.799099294,0.004507042253521127,0.8888888888888888,64.33944153577661
MSME-00153,0.5,11899213.438727058,0.0021470746108427268,0.9444444444444444,83.3132635253054
MSME-00154,0.5,1998172.4541433023,0.004415011037527594,0.8333333333333334,46.93237347294939
MSME-00155,0.5,1745617.3176325525,0.05997818974918211,0.2777777777777778,8.479493891797556
MSME-00156,0.5,432997.11513729976,0.05263157894736842,0.5555555555555556,10.196989528795813
MSME-00157,0.5,6385039.637628546,0.018957345971563982,0.7222222222222222,39.14485165794066
MSME-00158,0.5,5707162.640623269,0.01765650080256822,0.5,32.382198952879584
MSME-00159,0.5,4767083.287738985,0.003663003663003663,1.0,70.55475567190227
MSME-00160,0.5,7047569.303561706,0.018257261410788383,0.8333333333333334,45.84904013961606
MSME-00161,0.5,510761.02121212124,0.018666666666666668,0.7777777777777778,26.282722513089002
MSME-00162,0.5,11706424.580228396,0.0045351473922902496,0.8888888888888888,69.75610820244329
MSME-00163,0.5,11589024.463156126,0.004357298474945534,1.0,80.72142233856893
MSME-00164,0.5,806804.1428199792,0.003795066413662239,0.8888888888888888,49.339441535776615
MSME-00165,0.5,2358.5732432432437,0.0273972602739726,0.6666666666666666,17.729057591623036
MSME-00166,0.5,11816646.818254702,0.003403289846851957,0.7777777777777778,68.61605584642234
MSME-00167,0.5,5552827.43125526,0.042666666666666665,0.6666666666666666,30.979057591623036
MSME-00168,0.5,10374482.60759916,0.006024096385542169,0.9444444444444444,68.4382635253054
MSME-00169,0.5,7861158.948091361,0.011965811965811967,0.6111111111111112,45.22600349040139
MSME-00170,0.5,3527482.2410171023,0.005385029617662897,0.9444444444444444,56.64659685863874
MSME-00171,0.5,4363776.161343137,0.0035587188612099642,0.9444444444444444,63.97993019197207
MSME-00172,0.5,10628661.30228528,0.003812636165577342,0.9444444444444444,75.1882635253054
MSME-00173,0.5,35870573.607729085,0.005110732538330494,,79.125
MSME-00174,0.5,541794.1168674699,0.05379746835443038,0.4444444444444444,7.728184991273996
MSME-00175,0.5,8124253.6451216815,0.004723346828609987,1.0,74.5130890052356
MSME-00176,0.5,1195447.6912062936,0.014516129032258065,0.7222222222222222,30.81151832460733
MSME-00177,0.5,10742321.806266623,0.0006230529595015577,0.9444444444444444,83.14659685863874
MSME-00178,0.5,10659770.579365943,0.004427227448810182,0.8333333333333334,64.34904013961606
MSME-00179,0.5,6253184.256886364,0.012458471760797342,0.6666666666666666,42.47905759162304
MSME-00180,0.5,10052545.572169006,0.0010899182561307902,1.0,86.92975567190227
MSME-00181,0.5,2233268.8742008316,0.04029692470837752,0.3888888888888889,15.74869109947644
MSME-00182,0.5,1232092.9721906923,0.03885480572597137,0.3888888888888889,13.832024432809774
MSME-00183,0.5,2789811.105856874,0.015283842794759825,0.7222222222222222,34.06151832460733
MSME-00184,0.5,11548105.531205112,0.007675438596491228,0.9444444444444444,69.5632635253054
MSME-00185,0.5,8132096.422044529,0.005125284738041002,0.9444444444444444,67.89659685863874
MSME-00186,0.5,3913970.3504814575,0.05771495877502945,0.5,18.13219895287958
MSME-00187,0.5,10025199.206733622,0.004357298474945534,0.9444444444444444,72.27159685863874
MSME-00188,0.5,144677.42203448276,0.004098360655737705,0.9444444444444444,50.31326352530541
MSME-00189,0.5,11665766.433729764,0.003972758229284903,0.7777777777777778,65.99105584642234
MSME-00190,0.5,1681284.9774211,0.012944983818770227,0.7222222222222222,33.06151832460733
MSME-00191,0.5,6419861.248616295,0.010408326661329063,0.6111111111111112,42.89267015706806
MSME-00192,0.5,19620591.155067567,0.017167381974248927,,63.125
MSME-00193,0.5,6351787.301079705,0.015767634854771784,0.6111111111111112,37.89267015706806
MSME-00194,0.5,464258.89464406786,0.003215434083601286,0.8888888888888888,50.25610820244328
MSME-00195,0.5,710004.371217765,0.03875968992248062,0.2222222222222222,9.571116928446772
MSME-00196,0.5,12630819.286218787,0.003771551724137931,0.8888888888888888,75.00610820244329
MSME-00197,0.5,1810824.1763636365,0.018499486125385406,0.5,21.965532286212916
MSME-00198,0.5,12043962.252136212,0.004891304347826087,0.9444444444444444,74.64659685863874
MSME-00199,0.5,1140685.445340909,0.03894736842105263,0.5555555555555556,17.655322862129143
MSME-00200,0.5,30894507.064027604,0.0064794816414686825,1.0,80.92975567190227
MSME-00201,0.5,11125213.70326252,0.0043454644215100485,0.9444444444444444,74.5632635253054
MSME-00202,0.5,8890033.387746606,0.0027247956403269754,0.8333333333333334,68.51570680628272
MSME-00203,0.5,9407483.432033515,0.005790387955993051,0.9444444444444444,67.64659685863874
MSME-00204,0.5,9602221.725550702,0.0033879164313946925,1.0,81.09642233856893
MSME-00205,0.5,7560701.905534675,0.013654618473895583,0.7777777777777778,48.86605584642234
MSME-00206,0.5,3215835.346273134,0.0035294117647058825,0.8888888888888888,57.17277486910995
MSME-00207,0.5,5600234.522653187,0.052455357142857144,,26.375
MSME-00208,0.5,1943396.5195090019,0.004457652303120356,1.0,60.429755671902264
MSME-00209,0.5,21726803.572225805,0.01662049861495845,0.8333333333333334,59.68237347294939
MSME-00210,0.5,51044436.020047925,0.008403361344537815,0.75,63.31108202443281
MSME-00211,0.5,7976009.081784454,0.016129032258064516,0.7777777777777778,47.032722513089006
MSME-00212,0.5,8041788.736189201,0.011345218800648298,0.5555555555555556,44.48865619546248
MSME-00213,0.5,13600039.585289182,0.006618863761720904,1.0,79.42975567190227
MSME-00214,0.5,1191867.0840433675,0.03424657534246575,0.4444444444444444,15.811518324607329
MSME-00215,0.5,3784745.0403041625,0.0048449612403100775,1.0,63.929755671902264
MSME-00216,0.5,10722163.429492092,0.0044004400440044,1.0,78.59642233856893
MSME-00217,0.5,7722290.082561138,0.01606425702811245,0.6666666666666666,42.645724258289704
MSME-00218,0.5,3820001.6393172415,0.032663316582914576,0.2777777777777778,19.729493891797556
MSME-00219,0.5,3573168.542358165,0.0027149321266968325,0.8333333333333334,56.68237347294939
MSME-00220,0.5,47264491.72423588,0.0,1.0,96.67975567190227
MSME-00221,0.5,2075127.651048035,0.03291139240506329,,21.375
MSME-00222,0.5,4515404.942594532,0.014736842105263158,0.6666666666666666,36.31239092495637
MSME-00223,0.5,4722681.470154854,0.04180064308681672,0.5,23.54886561954625
MSME-00224,0.5,1286267.7248895029,0.01951219512195122,0.8888888888888888,34.92277486910995
MSME-00225,0.5,7096291.854564148,0.01779935275080906,0.6666666666666666,39.81239092495637
MSME-00226,0.5,10883626.360496646,0.005405405405405406,0.9444444444444444,71.22993019197207
MSME-00227,0.5,115002.82497142858,0.030612244897959183,0.16666666666666666,7.634816753926702
MSME-00228,0.5,14355013.509010855,0.004524886877828055,,80.0
MSME-00229,0.5,7492400.065842245,0.01131770412287793,0.8888888888888888,56.67277486910995
MSME-00230,0.5,12734737.68214677,0.002774694783573807,1.0,88.42975567190227
MSME-00231,0.5,7732356.3723965045,0.014154870940882597,0.8888888888888888,54.75610820244328
MSME-00232,0.5,10627342.774219409,0.007662835249042145,0.5,47.882198952879584
MSME-00233,0.5,6088410.595916782,0.012224938875305624,0.8333333333333334,49.01570680628273
MSME-00234,0.5,12553691.129107144,0.05235602094240838,0.75,43.64441535776614
MSME-00235,0.5,11438515.482675886,0.0011013215859030838,0.8333333333333334,75.6823734729494
MSME-00236,0.5,3135928.616706515,0.021413276231263382,0.7777777777777778,32.616055846422334
MSME-00237,0.5,2423871.084132281,0.002171552660152009,,57.625
MSME-00238,0.5,1541977.1092770104,0.005865102639296188,1.0,56.0130890052356
MSME-00239,0.5,13576918.273537707,0.0028360748723766306,1.0,89.34642233856893
MSME-00240,0.5,12397756.28588253,0.0027593818984547464,0.9444444444444444,82.5632635253054
MSME-00241,0.5,9726014.185325552,0.003374578177727784,0.8888888888888888,71.00610820244329
MSME-00242,0.5,4396024.197127716,0.01777362020579981,0.6111111111111112,31.142670157068064
MSME-00243,0.5,1859129.3275412684,0.012403100775193798,0.7777777777777778,36.19938917975567
MSME-00244,0.5,7020909.108087963,0.010933557611438183,0.7777777777777778,49.782722513089006
